Bp_ConsBp_seq_M,Bp_ConsBp_seq_status,Bp_L0HadronDecision_TOS,Bp_L0HadronDecision_TIS,Bp_L0MuonDecision_TIS,Bp_L0ElectronDecision_TIS,Bp_L0PhotonDecision_TIS,Bp_Hlt1TrackMVADecision_TOS,Bp_Hlt1TwoTrackMVADecision_TOS,Bp_Hlt2Topo2BodyDecision_TOS,Bp_Hlt2Topo3BodyDecision_TOS,Bp_Hlt2Topo4BodyDecision_TOS,Bp_ConsBp_seq_decayLength,Bp_ConsBp_seq_tauminus_0_decayLength,Bp_ConsBp_seq_tauminus_decayLength,taup_DIRA_ORIVX,taum_DIRA_ORIVX,Bp_DIRA_OWNPV,taup_ENDVERTEX_X,taum_ENDVERTEX_X,taup_ENDVERTEX_Y,taum_ENDVERTEX_Y,taup_ENDVERTEX_Z,taum_ENDVERTEX_Z,Bp_ConsBp_seq_chi2
37509.61,0.0,False,False,False,False,False,False,False,False,False,False,7.4831777,4.187025,-0.791896,0.9936867929184354,0.9999910736748477,0.9999860483301427,-0.0906,-0.7525,0.4892,0.757,35.6725,40.5714,6.9383082
5852.7905,0.0,True,True,False,False,False,True,True,True,True,True,25.559183,2.5201085,6.8339343,0.9999918820681207,0.9999967579509751,0.9999829613945568,1.3309,1.315,2.4217,2.1906,1.7949,-2.4461,7.683319
4882.3335,0.0,True,True,False,False,False,True,True,True,True,True,19.296143,17.670444,-1.8513093,0.9994916190523508,0.9999863964040242,0.9999659338673308,1.1937,1.3115,1.4295,2.7584,-12.6016,6.4495,19.234798
4645.4126,0.0,False,False,False,False,False,False,False,False,False,False,34.923767,0.3627129,1.3582978,0.9999923666612577,-0.9905258644610921,0.9999876090498285,3.7075,3.6079,1.7897,1.7136,27.5325,26.5202,2.976706
5338.6636,0.0,False,False,False,False,False,False,False,False,False,False,12.535113,0.93481886,1.2029495,0.9999990969454196,0.9999644399466121,0.9999455973403631,1.9237,1.8836,0.7365,0.8108,5.2033,4.8044,11.444271
6679.336,0.0,False,False,False,False,False,False,False,False,False,False,2.5767546,4.5840154,5.2569532,0.9999476900724361,0.9999584647410072,0.9999668282885399,1.4443,1.3774,0.5572,0.41,-0.7179,-1.4082,9.467855
6169.5015,0.0,False,False,False,False,False,False,False,False,False,False,13.830541,1.3872216,0.08661218,0.9996402083453404,0.9997685986583078,0.9999442381838237,1.9081,1.9561,0.7967,0.772,5.2311,6.5612,2.476753
5816.9272,0.0,True,False,False,False,False,True,True,False,False,True,11.597657,-0.05446067,3.864184,0.9999981295941445,0.999490982928178,0.9999686811898415,-1.244,-0.8437,1.7996,1.5044,88.043,84.2673,4.188095
10965.206,0.0,False,True,False,False,False,True,True,False,True,True,11.410781,0.38578406,-0.2622853,-0.9883074154782339,0.9998478062563678,0.9999991127625413,1.5213,1.5813,0.2523,0.2531,78.5734,79.277,6.118461
9171.231,0.0,False,False,False,False,False,False,False,False,False,False,16.06433,-0.04245233,1.1151352,0.999999481165109,-0.9994200871875821,0.9999924353873417,1.45,1.3936,-0.5992,-0.5205,2.1583,0.6584,8.304212
5929.3247,0.0,False,False,False,False,False,False,False,False,False,False,12.450518,1.3530548,-0.45547968,-0.9919297309324718,0.9999260123052492,0.9999987085136202,-0.9561,-1.1804,0.1399,0.0855,49.3642,51.0508,18.88662
5011.642,0.0,False,True,False,True,False,True,True,True,True,True,12.641684,1.9305707,0.48607242,0.9998878116484516,0.999752688436035,0.9999756365274843,1.9523,2.0817,-0.4142,-0.4541,50.2964,51.7513,5.4604573
5319.4385,0.0,False,False,False,False,False,False,False,False,False,False,8.108649,0.35512823,0.68319386,0.9997687928272759,0.998158205730736,0.9999650841151235,-0.158,-0.155,0.6215,0.6107,32.1065,31.8294,5.2461686
5759.4155,0.0,False,False,False,False,False,False,False,False,False,False,13.968063,1.2071842,13.379196,0.9999965552244456,0.9999781118520312,0.9999776909935708,-0.4232,0.0853,0.285,0.1091,-52.6291,-64.6834,7.622809
5862.878,0.0,False,False,False,False,False,False,False,False,False,False,28.924198,-0.21286549,11.543824,0.9999977501352049,-0.9978792100020935,0.9999972393218873,1.9365,1.6011,1.6543,1.2191,31.1318,19.2345,6.5672345
4827.366,0.0,True,False,True,False,False,True,True,True,True,True,42.267387,1.9381254,5.3499517,0.9999957146870391,0.9999757839017966,0.9999950934449371,2.0918,2.0242,1.9378,1.7612,38.0945,34.6986,2.7895446
8680.405,0.0,True,False,False,False,False,True,True,True,True,True,55.546646,4.553145,-1.3223573,-0.9997782404491016,0.9999978020043211,0.9999973517657362,2.2809,2.3972,2.1608,2.4003,44.7868,50.66,5.1520357
4861.581,0.0,False,False,False,False,False,False,False,False,False,False,24.87335,47.494015,6.482058,0.9987024371693968,0.9999986301606237,0.9999626996855476,1.6691,2.5833,1.2819,2.7682,21.8268,63.0358,13.890796
3582.5303,0.0,False,False,False,False,False,False,False,False,False,False,16.327772,8.297484,5.9676805,0.9999916801902985,0.9999852897102516,0.9999898801689867,1.409,1.5557,0.8887,0.9772,12.2668,15.0499,16.584393
5725.0166,0.0,False,False,False,False,False,False,False,False,False,False,34.148094,8.951073,3.163643,0.9996824396074155,0.999998281408258,0.9999973992864073,1.8693,1.9992,1.5506,1.6637,27.8253,33.6829,4.841172
7065.0415,0.0,True,False,False,False,False,True,True,True,True,True,60.305023,-0.13285129,1.6224065,0.9998939986072473,0.9951438764260251,0.9999988769413684,2.472,2.4528,2.4241,2.3909,52.362,50.7103,7.0456543
5648.8027,1.0,False,True,False,False,False,True,True,False,False,False,7.0528684,1.654127,-0.052517712,0.999334885445643,0.9999487959641576,0.9999598299985879,1.6976,2.0652,0.4016,0.467,-61.1967,-59.51,6.7993646
5323.919,0.0,True,True,False,True,False,True,True,False,True,True,15.78167,5.2325106,0.88984424,0.9998531490537138,0.9999944113171165,0.999963657453397,-0.3543,-0.8534,-0.673,-0.7153,11.1995,15.5377,5.2183886
5389.263,0.0,True,False,False,False,False,True,True,False,True,True,49.78612,18.87019,3.1291409,0.9997460403094239,0.999998860778277,0.9999946032821289,3.2757,4.0656,1.9005,2.4916,51.6753,67.3821,3.201948
5220.919,0.0,True,False,False,False,False,True,True,False,True,False,34.39797,14.5531025,-0.35187343,-0.999659921954298,0.9999991998354112,0.9999976120611096,2.3545,3.1079,1.2404,1.8285,32.2367,47.6652,17.410341
5038.831,0.0,False,False,False,False,False,False,False,False,False,False,6.895206,13.426077,17.338974,0.9999964170175081,0.9999942812325598,0.9999608025391692,2.0739,1.6717,0.963,0.7018,23.0048,19.1527,9.723658
7236.0483,0.0,False,False,False,False,False,False,False,False,False,False,14.71689,-0.21669115,0.57361174,0.9999904116628907,0.999966781002582,0.9999930011043795,1.5331,1.5262,0.6549,0.6605,14.2599,13.2758,11.448956
5746.862,0.0,False,False,False,False,False,False,False,False,False,False,17.42457,0.91538537,3.2101839,0.9999997571307332,0.9999499618807934,0.999985809849765,1.7319,1.7034,0.8155,0.788,19.4556,17.0802,1.8741424
5183.1914,0.0,False,False,False,False,False,False,False,False,False,False,15.875216,1.3406286,0.27893856,0.9999839750142917,0.9999127605097672,0.9998737641589044,2.9294,3.0256,1.0675,1.0511,30.6542,31.7328,10.2709055
5771.5225,0.0,True,False,False,False,False,True,True,True,True,True,13.615353,-1.5885314,-2.2964578,-0.9999933688711251,-0.9996487528252035,0.9999663030108089,1.7568,1.8744,0.7144,0.7687,112.9399,113.9007,15.160443
5710.223,0.0,False,False,False,False,False,False,False,False,False,False,10.011979,0.8897731,4.338612,0.9999357266226196,0.9995009036632106,0.9999731506863373,2.0542,1.754,0.9282,0.737,115.8127,112.3536,6.628424
41554.652,0.0,False,False,False,False,False,False,False,False,False,False,17.160627,0.8890755,0.10257394,0.9962602035084598,0.9999688409694212,0.9999959655073085,2.2703,2.3005,1.0928,1.1516,118.7368,119.4501,3.4195867
5427.7896,0.0,False,False,False,False,False,False,False,False,False,False,14.032983,1.4025043,2.6108992,0.9999957256935361,0.9998067771981272,0.9999869262741361,2.2509,2.1359,1.0481,1.0332,118.3578,117.005,9.899573
4783.6294,0.0,True,False,False,False,False,True,True,True,True,True,26.782278,0.60403824,0.58477587,0.9997434388807369,0.9994592888582998,0.9999230828353665,4.4302,4.4086,0.031,0.0109,-16.3847,-16.4506,4.8730855
5035.304,0.0,True,False,False,False,False,True,True,True,True,False,3.479927,1.694472,3.937638,0.9999755414879233,0.999975429658099,0.999917418701949,1.7445,1.4852,0.034,0.1429,-36.2229,-38.4348,3.6190515
9662.294,0.0,True,True,False,False,False,True,True,False,True,True,18.773794,0.092592694,-0.18020885,-0.9999237116735955,0.9979218860914774,0.9999756549025556,3.2584,3.2919,0.0522,0.0504,-25.1592,-24.9034,3.3056633
4889.5063,0.0,True,False,False,False,False,True,True,True,True,True,17.857769,1.4295905,2.943285,0.99997838406789,0.9989601847769828,0.999980009045318,3.5489,3.3471,0.095,0.0742,-22.9283,-24.5528,3.9970326
5518.275,0.0,False,False,False,False,False,False,False,False,False,False,19.929127,7.0173364,0.013731346,0.9998981458214846,0.9999947945350541,0.9999289728269845,3.4554,4.308,0.0645,0.1945,-23.7787,-16.8391,6.495241
5164.1006,0.0,False,False,False,False,False,False,False,False,False,False,5.7927656,0.8610615,2.8259974,0.9999518775234908,0.9997893313477384,0.9999473643151999,1.0547,1.0297,-0.6885,-0.4673,-37.7823,-39.7292,4.7146893
4484.9956,0.0,True,False,False,False,False,True,True,False,False,False,9.292709,4.9936967,9.802365,0.9999952809166718,0.9999640616313717,0.9998839553287939,-1.8177,-1.2755,-2.1957,-1.5291,-22.2647,-26.9757,19.595083
5183.4873,0.0,True,False,False,False,False,True,True,False,False,False,11.043889,5.835821,2.8824925,0.9998605832618014,0.999746391293524,0.9999402346645118,2.1185,2.6234,0.5669,0.3662,20.1056,22.7274,22.899534
4979.387,0.0,False,False,False,False,False,False,False,False,False,False,66.24949,10.955029,-1.3513921,-0.9999903348689451,0.9999990378953687,0.999994814670642,-0.5898,-0.8468,2.6034,3.1904,17.0697,29.314,7.5299826
5217.48,0.0,False,False,False,False,False,False,False,False,False,False,24.949924,0.8142435,5.395101,0.9998511405067213,-0.3715289260050674,0.9999582979919285,-1.8421,-1.3929,0.2726,0.3649,29.0823,24.5276,7.48889
5260.243,0.0,False,False,False,False,False,False,False,False,False,False,12.8042755,0.06499131,3.226774,0.999999254930761,0.9999952850032306,0.9999364922269105,-0.1836,-0.073,0.7509,0.7365,48.5866,45.4524,5.5850415
4953.7734,0.0,False,False,False,False,False,False,False,False,False,False,6.791203,1.6666358,1.7156152,0.9997654787861122,0.9998925285225654,0.9999895119122785,1.3779,1.3381,-0.6748,-0.5886,46.7104,46.6998,8.215166
5530.513,0.0,False,False,False,False,False,False,False,False,False,False,20.344109,-0.50508416,2.5934174,0.9999508231285041,-0.9999155779408708,0.9999548415300604,2.2539,2.0776,-1.9982,-1.6351,61.056,58.0477,5.3388762
6081.727,0.0,False,True,False,False,False,True,True,True,True,True,31.358614,1.1863376,1.3157862,0.9999908404700052,0.9999068995028784,0.9999423882927894,2.1469,2.0434,2.3693,2.3591,20.0906,19.9738,6.8553743
4211.966,0.0,False,True,False,False,False,False,True,False,True,True,14.280109,-0.21009801,5.603131,0.9999536213617439,-0.9997321382390181,0.9999950900554418,1.6891,1.3454,1.4755,1.0914,7.4007,1.493,9.448961
5563.9297,0.0,True,False,False,True,False,True,True,True,True,False,71.76076,24.038305,15.446086,0.9999706605949308,0.9999999879076453,0.9999998842909333,-1.556,-1.9324,4.1649,4.8501,108.8857,117.4162,7.1343102
5146.8906,0.0,False,True,False,True,False,True,True,False,True,True,70.15976,6.857188,7.2930846,0.9999855099990123,0.9999976130570011,0.9999984818500545,-1.334,-1.3405,3.8429,3.733,99.0896,98.6731,11.826234
5141.6606,0.0,False,False,False,False,False,False,False,False,False,False,33.269154,1.8087399,1.6321305,0.9999950801497239,0.9999570264250017,0.9999934586670337,3.5072,3.5281,-0.2651,-0.2468,28.0259,27.7642,10.953811
5158.7026,0.0,False,False,False,False,False,False,False,False,False,False,22.858686,3.701271,2.737357,0.9999705841552278,0.9998154642925642,0.9999987114351684,2.7714,2.8913,-0.0993,-0.1907,18.3206,19.2406,8.083956
4688.9272,0.0,False,False,False,False,False,False,False,False,False,False,35.13403,15.234891,3.734546,0.9997610339645852,0.9999834455315612,0.9999981094130462,3.7948,4.6034,-0.2009,-0.6038,31.8538,43.0585,10.555143
4976.5103,0.0,False,False,False,False,False,False,False,False,False,False,53.143795,2.4337552,2.1912558,0.9999547127631011,0.9999979740240402,0.9999864247660585,5.058,5.0922,-0.4379,-0.4807,48.0734,48.1857,4.917946
5802.4263,0.0,False,False,False,False,False,False,False,False,False,False,19.488287,1.588245,-0.9604877,-0.9999737658757872,0.9999777590123572,0.9999924999342333,-0.3318,-0.4604,0.0677,0.0625,18.896,21.2777,3.6679852
4694.862,0.0,False,False,False,False,False,False,False,False,False,False,6.58484,4.1603727,5.7613325,0.9999985347373942,0.999997259465532,0.9999863212702926,0.0477,0.1179,0.1432,0.0664,12.5993,10.9677,5.7403207
5712.009,0.0,False,False,False,False,False,False,False,False,False,False,37.789085,1.5444677,4.7554274,0.9999982038182688,0.9999983583006428,0.9999995240934787,3.0212,2.9308,0.2098,0.1723,28.6701,25.5337,6.9763913
5315.6797,0.0,True,False,False,False,False,True,True,True,True,True,26.902613,3.1984222,2.9641085,0.9999979178080638,0.9999944781125001,0.9999991730451377,2.4177,2.3778,0.1361,0.1638,16.0918,16.1765,5.1217036
5244.3667,0.0,False,False,False,False,False,False,False,False,False,False,42.19698,5.244575,5.8504753,0.9997143817113368,0.9999983731030629,0.999979591547066,-1.293,-1.3233,-3.962,-3.9199,101.4845,100.8863,2.3727052
4975.897,0.0,False,False,False,False,False,False,False,False,False,False,18.338701,4.194293,0.13362144,0.9999584767783745,0.9999745386896717,0.9999824274366294,0.0036,-0.1269,-1.4881,-1.7217,72.2207,76.1309,7.6576896
599942.9,0.0,False,False,False,False,False,False,False,False,False,False,17.836998,-0.12016663,1.4544746,0.9999754913919814,0.9993790676024968,0.9999795591502577,-0.04,0.0358,-1.5346,-1.4582,72.7785,71.6554,3.3796823
5707.3076,0.0,False,False,False,False,False,False,False,False,False,False,7.879876,2.3135638,1.0906724,0.9999332637159929,0.999978877715624,0.9999851106799463,1.256,1.3826,1.0659,1.2556,12.7903,13.9809,3.2410097
10896.214,0.0,False,False,False,False,False,False,False,False,False,False,16.956078,2.5496216,4.89387,0.999991413288534,0.9999830699486607,0.9999789401432736,1.9482,1.8711,2.4509,2.1995,25.6257,23.2959,17.005342
5368.759,0.0,False,False,False,False,False,False,False,False,False,False,21.05817,3.9602125,-0.35180265,-0.9999066762654002,0.9999919513027613,0.9999694370219994,1.9043,2.0872,2.382,2.9283,24.6944,28.7903,14.030731
5203.1553,0.0,True,False,False,False,False,True,True,True,True,True,14.158277,17.895443,2.1797948,0.9997334704097802,0.9999997955872465,0.9999676593089095,1.6388,2.6772,1.9334,3.324,20.2882,35.8239,19.187212
3981.0156,0.0,False,False,False,True,False,True,True,False,True,True,17.884811,-1.5242268,-0.7028303,-0.9857681023624175,-0.9996144071928837,0.9999729124309901,-0.0173,0.0295,2.0119,1.9204,13.5735,12.9507,17.018848
5401.858,0.0,False,True,False,False,False,True,True,False,True,True,31.92082,3.0911095,0.3916344,0.9950587389277437,0.9999798571802777,0.999986128575268,3.8824,4.1738,-2.1581,-2.5207,47.9487,50.6487,2.999101
6137.101,1.0,True,False,False,False,False,True,True,True,True,True,-46.160385,-3.7645986,4.5353336,0.9999908704669912,0.9999797453556264,0.9999985670727054,-0.3176,-0.3277,1.2122,1.1432,69.9651,65.8146,3.541582
170504.61,0.0,False,False,False,False,False,False,False,False,False,False,9.833866,0.0212803,0.1520731,0.9995857003928432,0.9998176971538663,0.9999981025118772,1.725,1.7666,-0.6109,-0.6136,25.8031,25.6883,3.3367486
5388.522,0.0,False,False,False,False,False,False,False,False,False,False,10.059462,0.8143193,3.527246,0.9999057450791516,0.9967501525487272,0.9999818934467634,2.6306,2.2916,0.641,0.6195,26.4116,23.706,2.7721672
-7097.6123,1.0,False,False,False,False,False,False,False,False,False,False,64.88734,1.2072366,1.3769931,0.9999475780813811,0.9999653772444014,0.9999779937985134,5.8443,5.8924,-1.2984,-1.3008,105.322,105.6794,5.741401
5351.5405,0.0,False,False,False,False,False,False,False,False,False,False,12.633845,6.9948564,3.8172321,0.9999856261216264,0.9999885257640697,0.9999915744465144,2.1334,2.2204,-0.1876,-0.2965,55.7521,59.1217,3.263663
5398.211,0.0,True,False,False,False,False,True,True,True,True,True,16.164955,5.049495,7.4004016,0.9999982385370768,0.9999901537716339,0.9999533382570518,2.6181,2.4261,-0.4234,-0.3117,62.9757,60.6386,3.9243236
4825.723,0.0,False,False,False,False,False,False,False,False,False,False,58.931557,4.6683736,1.5183796,0.9997771647545818,0.9999954923385576,0.9999903844378533,5.4431,5.6682,-1.1455,-1.2427,99.775,102.94,15.37461
6766.04,0.0,True,False,False,False,False,True,True,True,True,True,14.643147,2.9021993,-0.12355202,0.9979224644696738,0.999956337383083,0.9999948337585991,2.9662,3.3441,-0.3282,-0.4062,6.5539,9.5435,13.841591
6732.3,0.0,False,False,False,False,False,False,False,False,False,False,30.349524,1.1350327,5.958792,0.9999970020767303,0.998472779365901,0.9999955636763211,0.2696,0.2959,1.7634,1.4692,65.1888,59.7028,4.7500668
5491.151,0.0,True,False,True,False,False,True,True,False,False,False,17.59441,1.4196842,-0.16097426,-0.9606575719046425,0.9996128739523725,0.999981873823777,3.6727,3.8748,1.6172,1.8035,6.9679,8.5,6.555488
5106.912,0.0,True,False,False,False,False,True,True,False,False,False,6.937938,6.0891848,2.2155156,0.9999965731889987,0.9999860116839994,0.9999840882463333,2.3788,2.7317,0.8694,1.172,-1.1398,2.6808,15.195103
5465.2275,0.0,True,False,False,False,False,True,True,False,False,False,10.604253,3.168303,8.063299,0.9999955256190893,0.9995822245879296,0.9999996340832278,0.5471,0.5963,-2.4496,-1.5653,12.0863,7.2653,11.004192
6799.244,0.0,False,False,False,False,False,False,False,False,False,False,8.387437,2.0675416,6.104464,0.9999999869279903,0.9999864362170543,0.9999409225158432,0.5083,0.6796,-1.9551,-1.2495,8.117,4.1659,8.38501
4743.235,0.0,False,False,False,False,False,False,False,False,False,False,7.934551,3.4134195,1.3658904,-0.9713614055065943,0.9988108746278831,0.9999712769391107,1.4834,1.576,0.0967,0.0856,-50.7206,-49.3083,6.277183
6641.9463,0.0,False,False,False,False,False,False,False,False,False,False,13.730187,-0.28690535,7.143498,0.9999651474574442,-0.9988750621327817,0.9999782711987549,-0.7059,-0.1519,0.1795,0.2369,15.7524,8.2261,3.336287
5170.3413,0.0,True,False,False,False,False,True,True,True,True,True,12.673924,1.4809257,6.3108115,0.9999905951288817,0.9984140077542238,0.9999924801123187,-0.6347,-0.2091,0.3366,0.2562,13.8578,9.0755,5.4222465
5074.955,0.0,False,False,False,False,False,False,False,False,False,False,73.47745,3.506263,0.5709661,-0.9995912925530545,0.9999732737852107,0.9999973908432532,-4.7549,-4.9936,0.8045,0.8318,68.7201,71.705,14.33516
5207.7925,0.0,False,False,True,False,False,True,True,True,True,True,18.170643,1.1077509,1.920086,0.9999539105431317,0.9998643378921466,0.999981377548883,3.1108,3.036,0.1123,0.1124,14.9568,14.1188,15.155973
5174.2295,0.0,False,False,False,False,False,False,False,False,False,False,13.236966,0.20222381,1.1772014,0.9999881268231621,0.9999766726452646,0.9999400923962996,2.4852,2.4009,0.0592,0.1089,9.2178,8.2698,5.8503647
5178.48,0.0,False,True,False,False,False,True,True,True,True,True,19.685772,0.5671304,1.0186015,0.9999479938882344,0.9997733363254424,0.9999992398419149,-1.2228,-1.2012,-1.1284,-1.0806,45.2995,44.8533,7.881832
3042.7017,0.0,False,True,False,False,False,True,True,False,True,True,15.417235,2.5064628,0.78100395,0.9998813199050545,0.9999972070768829,0.9999302028789984,-0.7725,-1.0094,-0.836,-1.0118,40.9086,42.4919,4.751871
5501.9287,0.0,False,False,False,False,False,False,False,False,False,False,42.613735,1.8689103,14.264014,0.9999837016210852,0.9994781328341429,0.9999958050562433,0.0134,0.1012,1.9488,1.6137,53.6832,41.6935,2.8738468
5253.2876,0.0,True,False,False,False,False,True,True,False,True,False,30.122461,12.604734,5.404234,0.9999775502417076,0.9999986876579658,0.9999977770769669,-0.3205,-0.6984,0.5488,0.703,-13.0957,-6.021,5.270306
